#
# QSO damped Ly-alpha (DLA) System
# Background QSO J021741.8-370100 (z_em=2.910)
# DLA redshift: z_abs=2.429
#
# Source: ESO UVES Database
# Table : spectrum_qso_34.424-37.017.tbl
#
wave      flux_norm     model
4014.815  7.41357e-01   9.9120678685176611e-01
4014.842  7.17906e-01   9.9120369965426658e-01
4014.869  6.31541e-01   9.9120061084157840e-01
4014.896  6.60933e-01   9.9119752039058728e-01
4014.924  7.36932e-01   9.9119442831284743e-01
4014.951  7.63796e-01   9.9119133461960196e-01
4014.978  7.35935e-01   9.9118823929732713e-01
4015.005  7.05967e-01   9.9118514233218835e-01
4015.032  7.06990e-01   9.9118204374502028e-01
4015.059  7.56378e-01   9.9117894352479696e-01
4015.086  7.95497e-01   9.9117584167097528e-01
4015.113  8.29532e-01   9.9117273818274088e-01
4015.140  8.86898e-01   9.9116963305894723e-01
4015.167  8.19479e-01   9.9116652629811486e-01
4015.194  7.48142e-01   9.9116341789849371e-01
4015.222  7.63694e-01   9.9116030786881615e-01
4015.249  7.56051e-01   9.9115719618595532e-01
4015.276  7.27615e-01   9.9115408286145190e-01
4015.303  7.21021e-01   9.9115096790653578e-01
4015.330  7.40584e-01   9.9114785130767025e-01
4015.357  8.13959e-01   9.9114473305100903e-01
4015.384  8.21105e-01   9.9114161315737159e-01
4015.411  7.79163e-01   9.9113849161571999e-01
4015.438  7.74248e-01   9.9113536842549754e-01
4015.465  7.19220e-01   9.9113224358587715e-01
4015.493  7.01090e-01   9.9112911709569951e-01
4015.520  7.74229e-01   9.9112598895347137e-01
4015.547  8.24126e-01   9.9112285915742948e-01
4015.574  8.36765e-01   9.9111972771629320e-01
4015.601  8.68121e-01   9.9111659460692247e-01
4015.628  9.17848e-01   9.9111345984084553e-01
4015.655  9.19971e-01   9.9111032342927718e-01
4015.682  9.14904e-01   9.9110718535866926e-01
4015.709  1.00251e+00   9.9110404561516152e-01
4015.736  1.00456e+00   9.9110090421956021e-01
4015.764  9.33849e-01   9.9109776116081405e-01
4015.791  9.97482e-01   9.9109461643835284e-01
4015.818  1.03629e+00   9.9109147005133758e-01
4015.845  1.01427e+00   9.9108832199859320e-01
4015.872  1.05272e+00   9.9108517227861492e-01
4015.899  1.07297e+00   9.9108202088962616e-01
4015.926  1.10295e+00   9.9107886784033161e-01
4015.953  1.10106e+00   9.9107571310757980e-01
4015.980  1.06279e+00   9.9107255670288708e-01
4016.007  1.01743e+00   9.9106939863750143e-01
4016.034  9.81931e-01   9.9106623889819734e-01
4016.062  1.10512e+00   9.9106307747170264e-01
4016.089  1.18666e+00   9.9105991436892538e-01
4016.116  1.12655e+00   9.9105674960072776e-01
4016.143  1.11711e+00   9.9105358315349745e-01
4016.170  1.14276e+00   9.9105041501335445e-01
4016.197  1.10155e+00   9.9104724520108634e-01
4016.224  1.09991e+00   9.9104407370562420e-01
4016.251  1.08824e+00   9.9104090052638050e-01
4016.278  1.12872e+00   9.9103772566249759e-01
4016.305  1.21977e+00   9.9103454911278510e-01
4016.333  1.21257e+00   9.9103137087571869e-01
4016.360  1.10824e+00   9.9102819094950412e-01
4016.387  1.03726e+00   9.9102500934282878e-01
4016.414  1.40068e+00   9.9102182603252331e-01
4016.441  1.58432e+00   9.9101864103008341e-01
4016.468  1.34350e+00   9.9101545434669192e-01
4016.495  1.32348e+00   9.9101226596877012e-01
4016.522  1.38313e+00   9.9100907588242837e-01
4016.549  1.17528e+00   9.9100588410843893e-01
4016.576  1.04336e+00   9.9100269063572033e-01
4016.604  1.11502e+00   9.9099949546367117e-01
4016.631  1.08622e+00   9.9099629859141980e-01
4016.658  9.99299e-01   9.9099310001776231e-01
4016.685  9.80331e-01   9.9098989974115981e-01
4016.712  9.12543e-01   9.9098669775980530e-01
4016.739  8.40994e-01   9.9098349408237152e-01
4016.766  8.71117e-01   9.9098028868567622e-01
4016.793  8.95650e-01   9.9097708158120124e-01
4016.820  8.74540e-01   9.9097387278011440e-01
4016.847  8.58084e-01   9.9097066226882402e-01
4016.874  7.97431e-01   9.9096745003342712e-01
4016.902  7.82510e-01   9.9096423609468109e-01
4016.929  7.86175e-01   9.9096102044149126e-01
4016.956  7.56577e-01   9.9095780307324166e-01
4016.983  7.19090e-01   9.9095458398904690e-01
4017.010  6.39481e-01   9.9095136318768928e-01
4017.037  5.28373e-01   9.9094814066761616e-01
4017.064  5.10112e-01   9.9094491642700677e-01
4017.091  5.58784e-01   9.9094169047451841e-01
4017.118  5.72550e-01   9.9093846278695685e-01
4017.145  5.48303e-01   9.9093523337578870e-01
4017.173  5.26279e-01   9.9093200225216749e-01
4017.200  5.19516e-01   9.9092876940248842e-01
4017.227  5.25650e-01   9.9092553481283463e-01
4017.254  5.65674e-01   9.9092229850394808e-01
4017.281  6.01115e-01   9.9091906046472089e-01
4017.308  5.44354e-01   9.9091582069452300e-01
4017.335  4.81322e-01   9.9091257919245512e-01
4017.362  4.77394e-01   9.9090933595728448e-01
4017.389  4.66733e-01   9.9090609098744542e-01
4017.416  5.02067e-01   9.9090284428110287e-01
4017.444  5.88509e-01   9.9089959584689824e-01
4017.471  5.55654e-01   9.9089634566162577e-01
4017.498  5.03507e-01   9.9089309373673617e-01
4017.525  5.38683e-01   9.9088984008336922e-01
4017.552  5.04014e-01   9.9088658468790514e-01
4017.579  4.46447e-01   9.9088332753641373e-01
4017.606  4.95054e-01   9.9088006864962308e-01
4017.633  5.28366e-01   9.9087680801640943e-01
4017.660  4.76448e-01   9.9087354563612973e-01
4017.687  5.12650e-01   9.9087028150787004e-01
4017.714  5.85246e-01   9.9086701563038326e-01
4017.742  5.89643e-01   9.9086374800208954e-01
4017.769  6.04417e-01   9.9086047862113880e-01
4017.796  6.47163e-01   9.9085720749615869e-01
4017.823  6.07755e-01   9.9085393460392923e-01
4017.850  5.85135e-01   9.9085065995588650e-01
4017.877  6.60868e-01   9.9084738356315516e-01
4017.904  7.52947e-01   9.9084410541210144e-01
4017.931  8.16588e-01   9.9084082548878138e-01
4017.958  8.15619e-01   9.9083754381390787e-01
4017.985  7.88155e-01   9.9083426037634326e-01
4018.013  7.58727e-01   9.9083097517542940e-01
4018.040  7.87584e-01   9.9082768821023748e-01
4018.067  8.56170e-01   9.9082439947950718e-01
4018.094  8.94406e-01   9.9082110898164266e-01
4018.121  9.35989e-01   9.9081781671478042e-01
4018.148  9.84685e-01   9.9081452268753278e-01
4018.175  9.75035e-01   9.9081122687666590e-01
4018.202  9.13859e-01   9.9080792929360073e-01
4018.229  9.01336e-01   9.9080462994944729e-01
4018.256  9.30912e-01   9.9080132883055727e-01
4018.284  9.66342e-01   9.9079802592297272e-01
4018.311  9.89272e-01   9.9079472124738999e-01
4018.338  9.47170e-01   9.9079141479265898e-01
4018.365  8.60558e-01   9.9078810655810545e-01
4018.392  8.68929e-01   9.9078479654278673e-01
4018.419  9.21385e-01   9.9078148474542682e-01
4018.446  9.51460e-01   9.9077817116441591e-01
4018.473  9.24794e-01   9.9077485579787528e-01
4018.500  8.59189e-01   9.9077153865440248e-01
4018.527  9.03513e-01   9.9076821971074935e-01
4018.554  9.49164e-01   9.9076489897832209e-01
4018.582  9.41853e-01   9.9076157646821450e-01
4018.609  9.43664e-01   9.9075825216676472e-01
4018.636  9.12685e-01   9.9075492606000026e-01
4018.663  8.73947e-01   9.9075159816860203e-01
4018.690  8.74623e-01   9.9074826848140385e-01
4018.717  8.85657e-01   9.9074493699771871e-01
4018.744  8.50916e-01   9.9074160371658770e-01
4018.771  7.93544e-01   9.9073826863672043e-01
4018.798  7.29382e-01   9.9073493175649197e-01
4018.825  7.34259e-01   9.9073159307400827e-01
4018.853  7.98748e-01   9.9072825259785224e-01
4018.880  8.50753e-01   9.9072491030476084e-01
4018.907  8.57573e-01   9.9072156620612539e-01
4018.934  8.12326e-01   9.9071822031302337e-01
4018.961  7.75158e-01   9.9071487261177960e-01
4018.988  7.43601e-01   9.9071152308840604e-01
4019.015  7.44847e-01   9.9070817176356774e-01
4019.042  8.31555e-01   9.9070481862608462e-01
4019.069  8.95345e-01   9.9070146367525302e-01
4019.096  8.27757e-01   9.9069810691010041e-01
4019.124  8.31908e-01   9.9069474832932047e-01
4019.151  9.25827e-01   9.9069138793127276e-01
4019.178  9.61540e-01   9.9068802571404901e-01
4019.205  9.69168e-01   9.9068466168621605e-01
4019.232  9.43506e-01   9.9068129582449693e-01
4019.259  9.46351e-01   9.9067792814026923e-01
4019.286  9.78705e-01   9.9067455864464227e-01
4019.313  9.83511e-01   9.9067118732426118e-01
4019.340  9.65596e-01   9.9066781416572403e-01
4019.367  9.27782e-01   9.9066443917979941e-01
4019.394  8.88099e-01   9.9066106237721063e-01
4019.422  8.85058e-01   9.9065768374421492e-01
4019.449  9.16573e-01   9.9065430326680026e-01
4019.476  8.85669e-01   9.9065092096556262e-01
4019.503  8.47361e-01   9.9064753682896722e-01
4019.530  8.65534e-01   9.9064415085569069e-01
4019.557  8.61238e-01   9.9064076305461890e-01
4019.584  8.56378e-01   9.9063737340250724e-01
4019.611  8.69839e-01   9.9063398191072150e-01
4019.638  9.19104e-01   9.9063058859035369e-01
4019.665  9.20784e-01   9.9062719342803418e-01
4019.693  8.26153e-01   9.9062379641034637e-01
4019.720  7.87889e-01   9.9062039754804310e-01
4019.747  8.56669e-01   9.9061699685183069e-01
4019.774  8.42128e-01   9.9061359430795259e-01
4019.801  7.97216e-01   9.9061018990238336e-01
4019.828  9.15569e-01   9.9060678365575061e-01
4019.855  9.67622e-01   9.9060337555683853e-01
4019.882  8.75653e-01   9.9059996560490948e-01
4019.909  9.19687e-01   9.9059655379895339e-01
4019.936  9.96270e-01   9.9059314013762911e-01
4019.964  9.77946e-01   9.9058972461926109e-01
4019.991  1.00615e+00   9.9058630724190355e-01
4020.018  1.04648e+00   9.9058288801408723e-01
4020.045  9.79286e-01   9.9057946691250187e-01
4020.072  9.07495e-01   9.9057604394848475e-01
4020.099  9.16410e-01   9.9057261913306038e-01
4020.126  9.53097e-01   9.9056919245250441e-01
4020.153  9.29403e-01   9.9056576389277939e-01
4020.180  8.73973e-01   9.9056233347449540e-01
4020.207  9.08097e-01   9.9055890118642220e-01
4020.234  9.52623e-01   9.9055546702780550e-01
4020.262  9.52193e-01   9.9055203099761979e-01
4020.289  9.32152e-01   9.9054859309450738e-01
4020.316  8.95388e-01   9.9054515331677773e-01
4020.343  8.55858e-01   9.9054171166246863e-01
4020.370  8.66582e-01   9.9053826814009482e-01
4020.397  9.74873e-01   9.9053482272633109e-01
4020.424  9.95298e-01   9.9053137543249736e-01
4020.451  8.96579e-01   9.9052792626960329e-01
4020.478  8.36917e-01   9.9052447522390719e-01
4020.505  7.93930e-01   9.9052102228135719e-01
4020.533  7.90194e-01   9.9051756746254671e-01
4020.560  8.38907e-01   9.9051411075622919e-01
4020.587  8.73092e-01   9.9051065216163392e-01
4020.614  8.62627e-01   9.9050719167772039e-01
4020.641  8.77330e-01   9.9050372930311448e-01
4020.668  9.05236e-01   9.9050026503610922e-01
4020.695  9.00883e-01   9.9049679887472664e-01
4020.722  9.00324e-01   9.9049333082746438e-01
4020.749  8.54974e-01   9.9048986087098201e-01
4020.776  7.81859e-01   9.9048638901658381e-01
4020.804  8.07801e-01   9.9048291527526167e-01
4020.831  8.75889e-01   9.9047943963325846e-01
4020.858  8.55722e-01   9.9047596207650690e-01
4020.885  8.11110e-01   9.9047248262558263e-01
4020.912  7.70984e-01   9.9046900126922399e-01
4020.939  8.05245e-01   9.9046551800664362e-01
4020.966  8.54892e-01   9.9046203283678425e-01
4020.993  8.37805e-01   9.9045854575825587e-01
4021.020  8.48072e-01   9.9045505676933565e-01
4021.047  8.68755e-01   9.9045156586802852e-01
4021.074  8.62262e-01   9.9044807306281557e-01
4021.102  8.94096e-01   9.9044457833034116e-01
4021.129  9.45206e-01   9.9044108168189193e-01
4021.156  8.88872e-01   9.9043758312844321e-01
4021.183  8.47477e-01   9.9043408265622257e-01
4021.210  9.20888e-01   9.9043058025114605e-01
4021.237  9.84434e-01   9.9042707593377188e-01
4021.264  1.01110e+00   9.9042356969282264e-01
4021.291  1.02308e+00   9.9042006152749429e-01
4021.318  1.02440e+00   9.9041655143671337e-01
4021.345  9.72583e-01   9.9041303941907255e-01
4021.373  9.65729e-01   9.9040952547283234e-01
4021.400  1.00681e+00   9.9040600959598235e-01
4021.427  1.04135e+00   9.9040249179698603e-01
4021.454  1.06056e+00   9.9039897205247129e-01
4021.481  1.04689e+00   9.9039545037370891e-01
4021.508  9.97725e-01   9.9039192677165633e-01
4021.535  9.73762e-01   9.9038840123252425e-01
4021.562  9.79048e-01   9.9038487374221407e-01
4021.589  1.03219e+00   9.9038134432126534e-01
4021.616  1.02891e+00   9.9037781295838401e-01
4021.644  9.92227e-01   9.9037427965275038e-01
4021.671  1.05995e+00   9.9037074440327333e-01
4021.698  1.07739e+00   9.9036720720852989e-01
4021.725  1.00391e+00   9.9036366806676179e-01
4021.752  9.60797e-01   9.9036012697594367e-01
4021.779  9.71101e-01   9.9035658394452042e-01
4021.806  1.01962e+00   9.9035303894910509e-01
4021.833  1.09372e+00   9.9034949200095057e-01
4021.860  1.12836e+00   9.9034594311099655e-01
4021.887  1.02824e+00   9.9034239226543830e-01
4021.914  9.99115e-01   9.9033883945015933e-01
4021.942  1.06245e+00   9.9033528468568188e-01
4021.969  9.98630e-01   9.9033172796069657e-01
4021.996  9.95920e-01   9.9032816927436584e-01
4022.023  1.12253e+00   9.9032460862558058e-01
4022.050  1.16656e+00   9.9032104601290161e-01
4022.077  1.12018e+00   9.9031748143455445e-01
4022.104  1.02901e+00   9.9031391488849507e-01
4022.131  9.87785e-01   9.9031034638315207e-01
4022.158  1.00141e+00   9.9030677589512239e-01
4022.185  1.01671e+00   9.9030320343563971e-01
4022.213  1.12263e+00   9.9029962901562774e-01
4022.240  1.17397e+00   9.9029605262126441e-01
4022.267  1.04011e+00   9.9029247423841671e-01
4022.294  9.96987e-01   9.9028889388758956e-01
4022.321  1.06725e+00   9.9028531155745458e-01
4022.348  1.11114e+00   9.9028172724715802e-01
4022.375  1.08366e+00   9.9027814095557520e-01
4022.402  9.75002e-01   9.9027455268124787e-01
4022.429  8.97683e-01   9.9027096242238388e-01
4022.456  8.93582e-01   9.9026737017692312e-01
4022.484  9.47889e-01   9.9026377595327619e-01
4022.511  1.02172e+00   9.9026017972802283e-01
4022.538  1.07954e+00   9.9025658151238327e-01
4022.565  1.08737e+00   9.9025298131730843e-01
4022.592  1.03111e+00   9.9024937912929545e-01
4022.619  9.56657e-01   9.9024577493479438e-01
4022.646  9.71661e-01   9.9024216874441628e-01
4022.673  9.76570e-01   9.9023856056872539e-01
4022.700  9.39973e-01   9.9023495039383069e-01
4022.727  9.25687e-01   9.9023133820557196e-01
4022.754  8.69641e-01   9.9022772402438186e-01
4022.782  7.47097e-01   9.9022410783857662e-01
4022.809  6.11562e-01   9.9022048964667719e-01
4022.836  4.98475e-01   9.9021686945741172e-01
4022.863  4.86649e-01   9.9021324724739090e-01
4022.890  4.56686e-01   9.9020962302781879e-01
4022.917  4.32801e-01   9.9020599680962873e-01
4022.944  4.63177e-01   9.9020236857930044e-01
4022.971  4.46972e-01   9.9019873832326688e-01
4022.998  3.82618e-01   9.9019510605212102e-01
4023.025  3.42061e-01   9.9019147177640909e-01
4023.053  3.30757e-01   9.9018783548222222e-01
4023.080  3.52625e-01   9.9018419715538608e-01
4023.107  4.16681e-01   9.9018055681636152e-01
4023.134  4.99157e-01   9.9017691445378286e-01
4023.161  5.97253e-01   9.9017327006675315e-01
4023.188  7.68275e-01   9.9016962365410788e-01
4023.215  8.75520e-01   9.9016597521434735e-01
4023.242  8.55992e-01   9.9016232474563992e-01
4023.269  8.59503e-01   9.9015867224588339e-01
4023.296  8.11770e-01   9.9015501772344616e-01
4023.324  7.13033e-01   9.9015136115487068e-01
4023.351  6.95678e-01   9.9014770255133033e-01
4023.378  7.45405e-01   9.9014404192368766e-01
4023.405  8.22503e-01   9.9014037925806464e-01
4023.432  8.79489e-01   9.9013671454027197e-01
4023.459  9.01160e-01   9.9013304779075084e-01
4023.486  9.74129e-01   9.9012937899811782e-01
4023.513  9.86769e-01   9.9012570816145939e-01
4023.540  9.38123e-01   9.9012203527959075e-01
4023.567  9.44708e-01   9.9011836035099599e-01
4023.594  9.57973e-01   9.9011468337382391e-01
4023.622  9.33695e-01   9.9011100434595545e-01
4023.649  9.44486e-01   9.9010732327573947e-01
4023.676  9.65713e-01   9.9010364013970142e-01
4023.703  9.55052e-01   9.9009995494899650e-01
4023.730  9.48837e-01   9.9009626771446801e-01
4023.757  9.24057e-01   9.9009257842221954e-01
4023.784  8.85330e-01   9.9008888705804476e-01
4023.811  8.42770e-01   9.9008519364236636e-01
4023.838  7.96851e-01   9.9008149816378166e-01
4023.865  7.14593e-01   9.9007780062135908e-01
4023.893  6.23272e-01   9.9007410101389592e-01
4023.920  5.55192e-01   9.9007039933985785e-01
4023.947  5.47751e-01   9.9006669559737515e-01
4023.974  5.42760e-01   9.9006298978430962e-01
4024.001  4.79367e-01   9.9005928190899306e-01
4024.028  4.02590e-01   9.9005557194793170e-01
4024.055  3.35311e-01   9.9005185991226241e-01
4024.082  2.94740e-01   9.9004814581280876e-01
4024.109  2.98037e-01   9.9004442963565786e-01
4024.136  2.92888e-01   9.9004071136658411e-01
4024.164  2.16460e-01   9.9003699102599085e-01
4024.191  1.59368e-01   9.9003326860245755e-01
4024.218  1.37482e-01   9.9002954409503419e-01
4024.245  1.30569e-01   9.9002581750249918e-01
4024.272  1.32741e-01   9.9002208882329867e-01
4024.299  1.26425e-01   9.9001835805554594e-01
4024.326  1.08907e-01   9.9001462519708339e-01
4024.353  1.00023e-01   9.9001089025622291e-01
4024.380  1.16303e-01   9.9000715320945409e-01
4024.407  1.31706e-01   9.9000341406789372e-01
4024.434  1.12132e-01   9.8999967284234724e-01
4024.462  9.61500e-02   9.8999592951888171e-01
4024.489  1.26192e-01   9.8999218408325451e-01
4024.516  1.54385e-01   9.8998843655584889e-01
4024.543  1.54915e-01   9.8998468692522590e-01
4024.570  1.88686e-01   9.8998093519041652e-01
4024.597  2.32505e-01   9.8997718135018042e-01
4024.624  2.56784e-01   9.8997342540294508e-01
4024.651  2.98225e-01   9.8996966734680425e-01
4024.678  3.44166e-01   9.8996590717958166e-01
4024.705  4.18481e-01   9.8996214490956957e-01
4024.733  4.75847e-01   9.8995838051323992e-01
4024.760  5.36417e-01   9.8995461400169060e-01
4024.787  6.03653e-01   9.8995084538570544e-01
4024.814  6.31604e-01   9.8994707465133525e-01
4024.841  6.34312e-01   9.8994330178431711e-01
4024.868  6.56304e-01   9.8993952680501462e-01
4024.895  7.19355e-01   9.8993574970197118e-01
4024.922  7.54340e-01   9.8993197047419745e-01
4024.949  7.72448e-01   9.8992818912043401e-01
4024.976  7.94237e-01   9.8992440563908957e-01
4025.004  7.97251e-01   9.8992062002823866e-01
4025.031  8.30492e-01   9.8991683228568561e-01
4025.058  8.40336e-01   9.8991304241970313e-01
4025.085  8.08270e-01   9.8990925040674471e-01
4025.112  8.50315e-01   9.8990545625788773e-01
4025.139  8.88842e-01   9.8990165998389756e-01
4025.166  8.43135e-01   9.8989786157080506e-01
4025.193  7.96552e-01   9.8989406100432942e-01
4025.220  7.31953e-01   9.8989025830481348e-01
4025.247  6.52362e-01   9.8988645346078097e-01
4025.274  6.05179e-01   9.8988264647122381e-01
4025.302  5.68962e-01   9.8987883733486337e-01
4025.329  5.07634e-01   9.8987502605008870e-01
4025.356  4.39303e-01   9.8987121261495403e-01
4025.383  3.91204e-01   9.8986739702724513e-01
4025.410  3.54746e-01   9.8986357929521429e-01
4025.437  3.10964e-01   9.8985975939529680e-01
4025.464  2.95365e-01   9.8985593733854960e-01
4025.491  3.02586e-01   9.8985211313571786e-01
4025.518  2.82137e-01   9.8984828677281311e-01
4025.545  2.52740e-01   9.8984445823553624e-01
4025.573  2.70211e-01   9.8984062754420876e-01
4025.600  3.01905e-01   9.8983679468733565e-01
4025.627  2.87347e-01   9.8983295966388851e-01
4025.654  2.91603e-01   9.8982912247256905e-01
4025.681  3.10518e-01   9.8982528311174678e-01
4025.708  3.41137e-01   9.8982144157945662e-01
4025.735  3.82228e-01   9.8981759787346379e-01
4025.762  3.96188e-01   9.8981375200200084e-01
4025.789  3.87816e-01   9.8980990394148383e-01
4025.816  4.38378e-01   9.8980605370294938e-01
4025.844  5.03888e-01   9.8980220129712215e-01
4025.871  5.47719e-01   9.8979834670999423e-01
4025.898  5.92064e-01   9.8979448992724728e-01
4025.925  6.49086e-01   9.8979063096918207e-01
