#
# Draine & Li IR Dust Emission
# "big" silicate grains (a>250A)
#
# lambda - wavelength in microns
# lamIlamH - IR emission per H column (erg s^-1 H^-1)
# sigExt - exinction cross section 
# 
lambda       lamIlamH       sigExt
7643.8067    4.57093E-31    1.34638E-28
7678.7004    4.47602E-31    1.33619E-28
7713.7534    4.38308E-31    1.32608E-28
7748.9665    4.29208E-31    1.31604E-28
7784.3403    4.20297E-31    1.30608E-28
7819.8755    4.11572E-31    1.29621E-28
7855.5730    4.03029E-31    1.28641E-28
7891.4335    3.94663E-31    1.27669E-28
7927.4576    3.86471E-31    1.26704E-28
7963.6462    3.78450E-31    1.25747E-28
8000.0000    3.70595E-31    1.24797E-28
#sil
# size = 0.0250 micron, Td =   17.6722 K
# size = 0.0258 micron, Td =   17.6424 K
# size = 0.0266 micron, Td =   17.6106 K
# size = 0.0274 micron, Td =   17.5768 K
# size = 0.0282 micron, Td =   17.5407 K
# size = 0.0291 micron, Td =   17.5025 K
# size = 0.0300 micron, Td =   17.4618 K
# size = 0.0309 micron, Td =   17.4189 K
# size = 0.0318 micron, Td =   17.3737 K
# size = 0.0328 micron, Td =   17.3263 K
# size = 0.0338 micron, Td =   17.2770 K
# size = 0.0349 micron, Td =   17.2259 K
# size = 0.0359 micron, Td =   17.1734 K
# size = 0.0370 micron, Td =   17.1197 K
# size = 0.0382 micron, Td =   17.0653 K
# size = 0.0394 micron, Td =   17.0103 K
# size = 0.0406 micron, Td =   16.9550 K
# size = 0.0418 micron, Td =   16.8996 K
# size = 0.0431 micron, Td =   16.8443 K
# size = 0.0444 micron, Td =   16.7892 K
# size = 0.0458 micron, Td =   16.7343 K
# size = 0.0472 micron, Td =   16.6797 K
# size = 0.0486 micron, Td =   16.6254 K
# size = 0.0501 micron, Td =   16.5713 K
# size = 0.0517 micron, Td =   16.5175 K
# size = 0.0533 micron, Td =   16.4640 K
# size = 0.0549 micron, Td =   16.4109 K
# size = 0.0566 micron, Td =   16.3581 K
# size = 0.0583 micron, Td =   16.3057 K
# size = 0.0601 micron, Td =   16.2539 K
# size = 0.0620 micron, Td =   16.2026 K
# size = 0.0639 micron, Td =   16.1520 K
# size = 0.0658 micron, Td =   16.1022 K
# size = 0.0679 micron, Td =   16.0532 K
# size = 0.0699 micron, Td =   16.0052 K
# size = 0.0721 micron, Td =   15.9581 K
# size = 0.0743 micron, Td =   15.9119 K
# size = 0.0766 micron, Td =   15.8667 K
# size = 0.0789 micron, Td =   15.8224 K
# size = 0.0814 micron, Td =   15.7790 K
# size = 0.0839 micron, Td =   15.7366 K
# size = 0.0864 micron, Td =   15.6951 K
# size = 0.0891 micron, Td =   15.6546 K
# size = 0.0918 micron, Td =   15.6152 K
# size = 0.0947 micron, Td =   15.5769 K
# size = 0.0976 micron, Td =   15.5399 K
# size = 0.1006 micron, Td =   15.5040 K
# size = 0.1037 micron, Td =   15.4694 K
# size = 0.1068 micron, Td =   15.4359 K
# size = 0.1101 micron, Td =   15.4034 K
# size = 0.1135 micron, Td =   15.3718 K
# size = 0.1170 micron, Td =   15.3410 K
# size = 0.1206 micron, Td =   15.3112 K
# size = 0.1243 micron, Td =   15.2827 K
# size = 0.1281 micron, Td =   15.2555 K
# size = 0.1320 micron, Td =   15.2293 K
# size = 0.1361 micron, Td =   15.2039 K
# size = 0.1403 micron, Td =   15.1792 K
# size = 0.1446 micron, Td =   15.1551 K
# size = 0.1490 micron, Td =   15.1320 K
# size = 0.1536 micron, Td =   15.1099 K
# size = 0.1583 micron, Td =   15.0886 K
# size = 0.1632 micron, Td =   15.0678 K
# size = 0.1682 micron, Td =   15.0474 K
# size = 0.1734 micron, Td =   15.0274 K
# size = 0.1787 micron, Td =   15.0082 K
# size = 0.1842 micron, Td =   14.9894 K
# size = 0.1899 micron, Td =   14.9710 K
# size = 0.1957 micron, Td =   14.9527 K
# size = 0.2017 micron, Td =   14.9346 K
# size = 0.2079 micron, Td =   14.9169 K
# size = 0.2143 micron, Td =   14.8992 K
# size = 0.2209 micron, Td =   14.8816 K
# size = 0.2277 micron, Td =   14.8638 K
# size = 0.2347 micron, Td =   14.8461 K
# size = 0.2419 micron, Td =   14.8284 K
# size = 0.2493 micron, Td =   14.8105 K
# size = 0.2570 micron, Td =   14.7923 K
# size = 0.2648 micron, Td =   14.7740 K
# size = 0.2730 micron, Td =   14.7553 K
# size = 0.2814 micron, Td =   14.7363 K
# size = 0.2900 micron, Td =   14.7170 K
# size = 0.2989 micron, Td =   14.6973 K
# size = 0.3081 micron, Td =   14.6772 K
# size = 0.3176 micron, Td =   14.6566 K
# size = 0.3273 micron, Td =   14.6356 K
# size = 0.3374 micron, Td =   14.6140 K
# size = 0.3478 micron, Td =   14.5920 K
# size = 0.3584 micron, Td =   14.5694 K
# size = 0.3694 micron, Td =   14.5463 K
# size = 0.3808 micron, Td =   14.5226 K
# size = 0.3925 micron, Td =   14.4982 K
# size = 0.4046 micron, Td =   14.4733 K
# size = 0.4170 micron, Td =   14.4478 K
# size = 0.4298 micron, Td =   14.4216 K
# size = 0.4430 micron, Td =   14.3948 K
# size = 0.4566 micron, Td =   14.3674 K
# size = 0.4706 micron, Td =   14.3394 K
# size = 0.4851 micron, Td =   14.3107 K
# size = 0.5000 micron, Td =   14.2813 K
